mode,state,date,dem,rep,sigma,pollster
senate,NM,2008-09-18,57.0,37.0,3.11,Public Policy Polling
senate,NM,2008-09-29,58.0,39.0,3.79,SurveyUSA
senate,NM,2008-10-01,55.0,41.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,NM,2008-10-01,51.0,36.0,3.9,Research & Polling Inc.
senate,NM,2008-10-13,57.0,37.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NM,2008-10-12,58.0,40.0,4.2,SurveyUSA
senate,NM,2008-10-28,56.0,41.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,NM,2008-10-29,53.0,39.0,3.16,Research & Polling Inc.
senate,NM,2008-10-29,58.0,39.0,2.55,Public Policy Polling
senate,NM,2008-10-30,56.0,42.0,3.88,SurveyUSA
senate,NM,2008-10-25,54.0,33.0,4.68,YouGov
senate,NC,2008-09-06,46.0,48.0,4.07,Garin-Hart-Yang Research Group
senate,NC,2008-09-07,40.0,48.0,3.86,SurveyUSA
senate,NC,2008-09-09,43.0,42.0,4.0,Public Policy Polling
senate,NC,2008-09-15,35.0,35.0,4.93,Elon University
senate,NC,2008-09-18,51.0,45.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NC,2008-09-18,46.0,41.0,3.07,Public Policy Polling
senate,NC,2008-09-19,41.0,43.0,4.08,The Tyson Group
senate,NC,2008-09-21,43.0,38.0,3.65,Impact Research
senate,NC,2008-09-23,48.0,45.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,NC,2008-09-28,46.0,38.0,3.1,Public Policy Polling
senate,NC,2008-10-04,49.0,40.0,2.88,Public Policy Polling
senate,NC,2008-10-05,43.0,44.0,4.03,SurveyUSA
senate,NC,2008-10-06,43.6,43.0,4.47,Marshall Marketing
senate,NC,2008-10-08,49.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NC,2008-10-07,45.0,42.0,4.08,The Tyson Group
senate,NC,2008-10-07,44.0,39.0,3.65,Impact Research
senate,NC,2008-10-11,46.0,44.0,2.89,Public Policy Polling
senate,NC,2008-10-18,49.0,42.0,2.89,Public Policy Polling
senate,NC,2008-10-19,44.0,41.0,4.08,The Tyson Group
senate,NC,2008-10-19,46.0,45.0,3.99,SurveyUSA
senate,NC,2008-10-20,44.0,43.4,4.47,Marshall Marketing
senate,NC,2008-10-23,42.0,46.0,3.54,Mason-Dixon Polling & Strategy
senate,NC,2008-10-25,48.0,45.0,3.1,Public Policy Polling
senate,NC,2008-10-24,47.0,43.0,4.08,GfK Group
senate,NC,2008-10-25,45.0,43.0,4.99,FTI Consulting
senate,NC,2008-10-25,53.0,44.0,3.87,Big Village
senate,NC,2008-10-29,52.0,46.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,NC,2008-10-28,45.0,46.0,4.0,Mason-Dixon Polling & Strategy
senate,NC,2008-10-28,45.0,43.0,4.08,The Tyson Group
senate,NC,2008-10-29,44.0,37.0,3.54,Elon University
senate,NC,2008-10-25,48.0,42.0,3.24,YouGov
senate,NC,2008-11-01,51.0,44.0,2.18,Public Policy Polling
senate,NC,2008-11-01,50.0,43.0,3.83,SurveyUSA
senate,OK,2008-09-07,29.0,57.0,3.34,SoonerPoll.com
senate,OK,2008-09-06,34.0,56.0,3.92,SurveyUSA
senate,OK,2008-09-11,39.0,55.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,OK,2008-09-14,30.0,57.0,3.41,SoonerPoll.com
senate,OK,2008-09-21,33.0,55.0,3.87,SoonerPoll.com
senate,OK,2008-09-27,36.0,56.0,3.33,SoonerPoll.com
senate,OK,2008-09-28,37.0,53.0,3.9,SurveyUSA
senate,OK,2008-10-04,40.0,53.0,3.53,SoonerPoll.com
senate,OK,2008-10-11,40.0,53.0,3.51,SoonerPoll.com
senate,OK,2008-10-18,39.0,51.0,4.22,SurveyUSA
senate,OK,2008-10-19,40.0,53.0,3.62,SoonerPoll.com
senate,OK,2008-10-25,41.0,51.0,3.73,SoonerPoll.com
senate,OK,2008-10-25,38.0,54.0,4.47,Public Opinion Strategies
senate,OK,2008-10-28,36.0,56.0,4.1,SurveyUSA
senate,OK,2008-10-25,39.0,50.0,4.51,YouGov
senate,OR,2008-09-08,43.0,41.0,3.77,Benenson Strategy Group
senate,OR,2008-09-13,39.0,42.0,4.47,DHM Research
senate,OR,2008-09-15,45.0,46.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,OR,2008-09-22,44.0,42.0,3.76,SurveyUSA
senate,OR,2008-10-08,41.0,36.0,4.08,Grove Insight
senate,OR,2008-10-11,46.0,41.0,4.14,SurveyUSA
senate,OR,2008-10-14,47.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,OR,2008-10-15,36.0,35.0,4.48,Riley Research Associates
senate,OR,2008-10-24,45.0,40.0,4.47,DHM Research
senate,OR,2008-10-25,49.0,42.0,3.86,SurveyUSA
senate,OR,2008-10-27,41.0,45.0,5,Moore Information Group
senate,OR,2008-10-30,49.0,46.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,OR,2008-10-29,49.0,42.0,3.78,SurveyUSA
senate,OR,2008-10-29,51.0,43.0,2.65,Public Policy Polling
senate,OR,2008-10-25,44.0,43.0,3.79,YouGov
senate,RI,2008-10-25,64.0,25.0,5,YouGov
senate,SC,2008-09-18,41.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,SC,2008-09-21,40.0,54.0,3.81,SurveyUSA
senate,SC,2008-10-12,40.0,56.0,4.22,SurveyUSA
senate,SC,2008-10-28,39.0,58.0,3.91,SurveyUSA
senate,SC,2008-10-25,31.0,47.0,3.71,YouGov
senate,SD,2008-09-24,61.0,34.0,4.05,GQR
senate,SD,2008-09-24,54.0,36.0,5,Moore Information Group
senate,SD,2008-10-07,60.0,35.0,3.99,GQR
senate,SD,2008-10-14,59.0,35.0,4.02,GQR
senate,SD,2008-10-14,57.0,34.0,3.54,Mason-Dixon Polling & Strategy
senate,SD,2008-10-22,62.0,32.0,4.07,GQR
senate,SD,2008-10-25,60.0,35.0,5,YouGov
senate,TN,2008-09-23,33.0,57.0,4.0,Mason-Dixon Polling & Strategy
senate,TN,2008-09-21,26.0,50.0,3.97,Minnesota State University Moorhead Public Affairs Institute
senate,TN,2008-09-29,32.0,56.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,TN,2008-10-14,27.0,64.0,4.08,North Star Opinion Research
senate,TN,2008-10-16,34.0,62.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,TN,2008-10-25,30.0,53.0,3.91,YouGov
senate,TX,2008-09-29,43.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,TX,2008-10-21,40.0,55.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,TX,2008-10-19,36.0,45.0,4.26,YouGov
senate,TX,2008-10-25,35.0,47.0,3.21,YouGov
senate,VA,2008-09-06,56.0,35.0,3.73,SurveyUSA
senate,VA,2008-09-13,57.0,33.0,3.03,Public Policy Polling
senate,VA,2008-09-13,57.0,34.0,3.7,SurveyUSA
senate,VA,2008-09-12,54.0,30.0,4.47,Christopher Newport University Wason Center for Civic Leadership
senate,VA,2008-09-20,57.0,34.0,3.74,SurveyUSA
senate,VA,2008-09-20,61.0,31.0,3.79,ABC News/The Washington Post
senate,VA,2008-09-19,61.0,28.0,4.0,Mason-Dixon Polling & Strategy
senate,VA,2008-09-25,60.0,34.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,VA,2008-09-30,57.0,31.0,4.0,Mason-Dixon Polling & Strategy
senate,VA,2008-10-04,61.0,31.0,3.87,SurveyUSA
senate,VA,2008-10-06,58.0,31.0,3.3,Public Policy Polling
senate,VA,2008-10-16,61.0,36.0,3.78,Scott Rasmussen (Rasmussen Reports)
senate,VA,2008-10-18,60.0,36.0,3.92,SurveyUSA
senate,VA,2008-10-20,58.0,33.0,4.0,Mason-Dixon Polling & Strategy
senate,VA,2008-10-21,61.0,27.0,3.5,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs
senate,VA,2008-10-22,60.0,32.0,2.85,Public Policy Polling
senate,VA,2008-10-24,61.0,31.0,3.57,ABC News/The Washington Post
senate,VA,2008-10-25,63.0,32.0,3.86,SurveyUSA
senate,VA,2008-10-24,58.0,32.0,4.08,GfK Group
senate,VA,2008-10-23,57.0,22.0,4.04,Roanoke College Institute for Policy and Opinion Research
senate,VA,2008-10-26,63.0,32.0,3.86,ABC News/The Washington Post
senate,VA,2008-10-25,60.0,31.0,4.98,FTI Consulting
senate,VA,2008-10-25,63.0,35.0,3.72,Big Village
senate,VA,2008-10-29,62.0,31.0,4.0,Mason-Dixon Polling & Strategy
senate,VA,2008-10-31,59.0,35.0,3.86,SurveyUSA
senate,VA,2008-10-25,58.0,33.0,3.6,YouGov
senate,VA,2008-11-01,62.0,36.0,2.53,Public Policy Polling
senate,WV,2008-09-24,61.0,33.0,4.47,Scott Rasmussen (Rasmussen Reports)
senate,WV,2008-10-20,60.0,36.0,4.08,Orion Strategies
senate,WV,2008-10-29,58.0,40.0,2.17,Public Policy Polling
senate,WV,2008-10-25,55.0,37.0,4.98,YouGov
senate,WY,2008-10-13,20.0,72.0,4.0,Mason-Dixon Polling & Strategy
senate,WY,2008-10-25,25.0,68.0,5,YouGov
senate,WY,2008-10-13,22.0,69.0,4.0,Mason-Dixon Polling & Strategy
senate,WY,2008-10-25,29.0,63.0,5,YouGov
president,N2,2008-10-14,44.0,48.0,5,Impact Research
president,M1,2008-10-30,60.0,37.0,5,SurveyUSA
president,M2,2008-10-30,55.0,39.0,5,SurveyUSA
